ID,specific_sheet_name,Year,quantity-type,quantity-value,quantity-units,FILING,FILETYPE,CIK,COMNAM,datadate,filingdate,NEG,POS,TWORDS,TONE,ACQ,LINK
1579,consolidated balance sheets,2015,Total assets,435764,thousands,1579,10-K,1506270,"RIGHTSCORP, INC.",31DEC2015,30MAR2016,40,10,2016,-0.014880952,2,edgar/data/1506270/0001493152-16-008424.txt
1583,consolidated balance sheets,2015,Total Assets,3250533,thousands,1583,10-K,1360442,"Cannabis Sativa, Inc.",31DEC2015,06MAY2016,15,6,670,-0.013432836,0,edgar/data/1360442/0001445866-16-002028.txt
1586,consolidated balance sheets,2015,Total assets,45377278,thousands,1586,10-K,1535955,Lipocine Inc.,31DEC2015,10MAR2016,64,65,6948,0.0001439263,0,edgar/data/1535955/0001144204-16-087232.txt
1590,consolidated balance sheets,2015,Total assets,6388191000,thousands,1590,10-K,1578318,"Envision Healthcare Holdings, Inc.",31DEC2015,29FEB2016,163,73,14455,-0.006226219,16,edgar/data/1578318/0001558370-16-003692.txt
1594,consolidated balance sheets,2015,Total assets,297989000,thousands,1594,10-K,1488613,"Foundation Medicine, Inc.",31DEC2015,01MAR2016,124,89,11649,-0.00300455,0,edgar/data/1488613/0001193125-16-488186.txt
1596,consolidated balance sheets,2015,TOTAL ASSETS,2441473000,thousands,1596,10-K,1370880,"FireEye, Inc.",31DEC2015,26FEB2016,223,75,13543,-0.010928155,19,edgar/data/1370880/0001628280-16-011848.txt
1598,consolidated balance sheets,2016,Total assets,4350150,thousands,1598,10-K,1526689,"Generation NEXT Franchise Brands, Inc.",30JUN2016,05OCT2016,49,26,4215,-0.005456702,4,edgar/data/1526689/0001640334-16-001762.txt
1604,consolidated balance sheets,2015,Total assets,2652401000,thousands,1604,10-K,706129,HORIZON BANCORP /IN/,31DEC2015,29FEB2016,135,74,11158,-0.00546693,38,edgar/data/706129/0001193125-16-484740.txt
1609,consolidated balance sheets,2015,Total assets,182119000,thousands,1609,10-K,1576169,"Benefitfocus,Inc.",31DEC2015,25FEB2016,88,44,11195,-0.003930326,1,edgar/data/1576169/0001193125-16-478532.txt
1612,consolidated balance sheets,2015,Total assets,36184000,thousands,1612,10-K,1208261,IMMUNE PHARMACEUTICALS INC,31DEC2015,30MAR2016,57,41,5847,-0.002736446,2,edgar/data/1208261/0001144204-16-091621.txt
1616,consolidated balance sheets,2015,Total assets,10599292,thousands,1616,10-K,1028153,"Axion Power International, Inc.",31DEC2015,12APR2016,60,34,3940,-0.006598985,0,edgar/data/1028153/0001615774-16-004910.txt
1618,consolidated balance sheets,2015,Total assets,347054000,thousands,1618,10-K,1477200,Rocket Fuel Inc.,31DEC2015,14MAR2016,206,81,13524,-0.009242828,25,edgar/data/1477200/0001477200-16-000159.txt
1620,consolidated balance sheets,2015,Total Assets,3682711,thousands,1620,10-K,1477009,GENERAL CANNABIS CORP,31DEC2015,25MAR2016,61,26,3796,-0.009220232,9,edgar/data/1477009/0001398432-16-000545.txt
1623,consolidated balance sheets,2015,Total assets,226639000,thousands,1623,10-K,1348324,LDR HOLDING CORP,31DEC2015,23FEB2016,97,70,8614,-0.003134432,0,edgar/data/1348324/0001348324-16-000158.txt
1625,consolidated balance sheets,2015,Total assets,214813000,thousands,1625,10-K,1384905,RingCentral Inc,31DEC2015,29FEB2016,75,54,11653,-0.001802111,11,edgar/data/1384905/0001564590-16-013637.txt
1629,consolidated balance sheets,2015,Total assets,311300000,thousands,1629,10-K,313716,HARDINGE INC,31DEC2015,10MAR2016,117,37,9000,-0.008888889,16,edgar/data/313716/0000313716-16-000075.txt
1632,consolidated balance sheets,2015,Total Assets,248602000,thousands,1632,10-K,876378,TRANSENTERIX INC.,31DEC2015,03MAR2016,91,42,7389,-0.006631479,57,edgar/data/876378/0001193125-16-491817.txt
1634,consolidated balance sheets,2015,Total assets,3829592000,thousands,1634,10-K,1561660,Pattern Energy Group Inc.,31DEC2015,29FEB2016,292,114,22050,-0.008072562,19,edgar/data/1561660/0001628280-16-011961.txt
1638,consolidated balance sheets,2016,Total assets,705799000,thousands,1638,10-K,1393052,VEEVA SYSTEMS INC,31JAN2016,31MAR2016,67,38,10427,-0.002781241,21,edgar/data/1393052/0001564590-16-015753.txt
1643,consolidated balance sheets,2015,Total assets,13694000,thousands,1643,10-K,12239,SPHERIX INC,31DEC2015,29MAR2016,91,20,4390,-0.016173121,5,edgar/data/12239/0001615774-16-004672.txt
1647,consolidated balance sheets,2015,TOTAL ASSETS,8578000,thousands,1647,10-K,1294649,WALKER INNOVATION INC.,31DEC2015,15MAR2016,49,37,3976,-0.003018109,5,edgar/data/1294649/0001144204-16-088249.txt
1650,consolidated balance sheets,2015,Total Assets,12848304,thousands,1650,10-K,1434110,"Propell Technologies Group, Inc.",31DEC2015,30MAR2016,41,23,3667,-0.004908645,0,edgar/data/1434110/0001144204-16-091311.txt
1653,consolidated balance sheets,2016,Total assets,419804000,thousands,1653,10-K,1348334,BARRACUDA NETWORKS INC,29FEB2016,04MAY2016,129,79,11562,-0.004324511,51,edgar/data/1348334/0001628280-16-015408.txt
1657,consolidated balance sheets,2015,Total Assets,94608759,thousands,1657,10-K,819926,"Cleantech Solutions International, Inc.,",31DEC2015,30MAR2016,187,47,9590,-0.01459854,0,edgar/data/819926/0001213900-16-012046.txt
1661,consolidated balance sheets,2015,Total assets,6442439000,thousands,1661,10-K,1418091,"TWITTER, INC.",31DEC2015,29FEB2016,93,67,11032,-0.00235678,11,edgar/data/1418091/0001564590-16-013646.txt
1664,consolidated balance sheets,2015,Total Assets,217,thousands,1664,10-K,1582086,Blue Capital Reinsurance Holdings Ltd.,31DEC2015,09MAR2016,253,38,8207,-0.026197149,12,edgar/data/1582086/0001582086-16-000006.txt
1668,consolidated balance sheets,2015,Total assets,89081000,thousands,1668,10-K,1280776,VITAL THERAPIES INC,31DEC2015,08MAR2016,79,43,6432,-0.005597015,0,edgar/data/1280776/0001628280-16-012388.txt
1672,consolidated balance sheets,2015,Total assets,2798010000,thousands,1672,10-K,1575311,Brookfield DTLA Fund Office Trust Investor Inc.,31DEC2015,28MAR2016,61,13,6548,-0.007330483,23,edgar/data/1575311/0001575311-16-000012.txt
1675,consolidated balance sheets,2016,Total assets,331749000,thousands,1675,10-K,1452751,Nimble Storage Inc,31JAN2016,31MAR2016,118,50,9592,-0.007089241,0,edgar/data/1452751/0001193125-16-525502.txt
1677,consolidated balance sheets,2015,Total assets,56046310,thousands,1677,10-K,1399520,"ONE Group Hospitality, Inc.",31DEC2015,30MAR2016,168,77,10679,-0.008521397,5,edgar/data/1399520/0001628280-16-013936.txt
1679,consolidated balance sheets,2015,Total assets,109852000,thousands,1679,10-K,1586049,Oxford Immunotec Global PLC,31DEC2015,01MAR2016,123,40,10472,-0.007925898,13,edgar/data/1586049/0001437749-16-026453.txt
1681,consolidated balance sheets,2015,Total assets,138697000,thousands,1681,10-K,1588972,"Recro Pharma, Inc.",31DEC2015,24MAR2016,99,47,7162,-0.007260542,6,edgar/data/1588972/0001193125-16-516045.txt
1693,consolidated balance sheets,2015,Total Assets,27139456,thousands,1693,10-K,1562733,Synergy CHC Corp.,31DEC2015,30MAR2016,40,12,1902,-0.014721346,7,edgar/data/1562733/0001493152-16-008381.txt
1699,consolidated balance sheets,2015,TOTAL ASSETS,4528900000,thousands,1699,10-K,1581164,"Extended Stay America, Inc.",31DEC2015,23FEB2016,111,96,16366,-0.000916534,22,edgar/data/1581164/0001193125-16-472493.txt
1702,consolidated balance sheets,2016,Total assets,437147000,thousands,1702,10-K,1591588,"A-Mark Precious Metals, Inc.",30JUN2016,23SEP2016,63,43,8826,-0.002266032,5,edgar/data/1591588/0001591588-16-000181.txt
1707,consolidated balance sheets,2016,Total assets,1037805000,thousands,1707,10-K,1587755,"Intrawest Resorts Holdings, Inc.",30JUN2016,08SEP2016,125,74,12171,-0.004190288,36,edgar/data/1587755/0001140361-16-079143.txt
1709,consolidated balance sheets,2016,Total assets,51070050,thousands,1709,10-K,875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,31AUG2016,22NOV2016,536,151,19101,-0.020156013,4,edgar/data/875582/0001171843-16-013352.txt
1711,consolidated balance sheets,2015,Total assets,65223,thousands,1711,10-K,897078,"Textmunication Holdings, Inc.",31DEC2015,31MAY2016,23,12,966,-0.011387164,0,edgar/data/897078/0001493152-16-010417.txt
1725,consolidated balance sheets,2015,Total assets,297037000,thousands,1725,10-K,852772,DENNYS CORP,31DEC2015,29FEB2016,76,39,5955,-0.006213266,0,edgar/data/852772/0000852772-16-000103.txt
1727,consolidated balance sheets,2015,Total assets,484103528,thousands,1727,10-K,1567514,"Intra-Cellular Therapies, Inc.",31DEC2015,25FEB2016,96,68,9425,-0.002970822,0,edgar/data/1567514/0001193125-16-478475.txt
1734,consolidated balance sheets,2015,Total Assets,643041000,thousands,1734,10-K,1592480,"Continental Building Products, Inc.",31DEC2015,23FEB2016,100,56,11151,-0.003945834,39,edgar/data/1592480/0001193125-16-473633.txt
1737,consolidated balance sheets,2015,Total Assets,81120,thousands,1737,10-K,1076744,"EMAV Holdings, Inc.",31DEC2015,04APR2016,53,18,4379,-0.007992692,7,edgar/data/1076744/0001096906-16-001525.txt
1739,consolidated balance sheets,2015,TOTAL ASSETS,100023000,thousands,1739,10-K,1399529,Dicerna Pharmaceuticals Inc,31DEC2015,10MAR2016,100,91,9882,-0.000910747,0,edgar/data/1399529/0001193125-16-500111.txt
1743,consolidated balance sheets,2015,Total assets,127138512,thousands,1743,10-K,1419600,Flexion Therapeutics Inc,31DEC2015,11MAR2016,77,37,7504,-0.00533049,0,edgar/data/1419600/0001193125-16-501453.txt
1746,consolidated balance sheets,2015,Total assets,1697,thousands,1746,10-K,1587523,Knowles Corp,31DEC2015,19FEB2016,199,85,12943,-0.00880785,15,edgar/data/1587523/0001587523-16-000029.txt
1750,consolidated balance sheets,2015,Total assets,565137000,thousands,1750,10-K,1585023,"Coastway Bancorp, Inc.",31DEC2015,15MAR2016,128,54,7833,-0.009447211,0,edgar/data/1585023/0001047469-16-011176.txt
1758,consolidated balance sheets,2015,Total assets,673166000,thousands,1758,10-K,1590717,"CareTrust REIT, Inc.",31DEC2015,11FEB2016,52,20,7502,-0.004265529,20,edgar/data/1590717/0001628280-16-011018.txt
1762,consolidated balance sheets,2015,Total assets,135375388,thousands,1762,10-K,1584770,"Edgewater Bancorp, Inc.",31DEC2015,29MAR2016,82,63,7886,-0.002409333,1,edgar/data/1584770/0001571049-16-013423.txt
1767,consolidated balance sheets,2015,Total assets,113343000,thousands,1767,10-K,1404644,"AQUINOX PHARMACEUTICALS, INC",31DEC2015,14MAR2016,101,55,7695,-0.005977908,0,edgar/data/1404644/0001193125-16-503435.txt
1770,consolidated balance sheets,2015,Total assets,5777250,thousands,1770,10-K,1445918,"Southern Concepts Restaurant Group, Inc.",31DEC2015,16MAR2016,30,29,3805,-0.000262812,3,edgar/data/1445918/0001079973-16-000855.txt
1772,consolidated balance sheets,2015,Total assets,321071000,thousands,1772,10-K,1115128,Quotient Technology Inc.,31DEC2015,11MAR2016,62,78,10359,0.0015445506,17,edgar/data/1115128/0001564590-16-014569.txt
1776,consolidated balance sheets,2016,Total Assets,13106712,thousands,1776,10-K,1583771,"ContraVir Pharmaceuticals, Inc.",30JUN2016,28SEP2016,87,40,6974,-0.006739317,10,edgar/data/1583771/0001104659-16-147194.txt
1780,consolidated balance sheets,2015,Total assets,173274000,thousands,1780,10-K,1433714,"CASTLIGHT HEALTH, INC.",31DEC2015,10MAR2016,49,50,6901,0.0001449065,0,edgar/data/1433714/0001433714-16-000059.txt
1783,consolidated balance sheets,2015,Total Assets,2985844000,thousands,1783,10-K,1594617,La Quinta Holdings Inc.,31DEC2015,25FEB2016,203,69,16037,-0.008355677,9,edgar/data/1594617/0001564590-16-013261.txt
1786,consolidated balance sheets,2016,Total assets,1821289000,thousands,1786,10-K,1563407,"Smart & Final Stores, Inc.",31JAN2016,15MAR2016,113,76,12514,-0.002956689,3,edgar/data/1563407/0001047469-16-011125.txt
1788,consolidated balance sheets,2015,Total Assets,443600000,thousands,1788,10-K,1593222,"City Office REIT, Inc.",31DEC2015,04MAR2016,71,57,9684,-0.001445684,47,edgar/data/1593222/0001193125-16-492056.txt
1790,consolidated balance sheets,2015,Total assets,2476,thousands,1790,10-K,1599489,Veritiv Corp,31DEC2015,15MAR2016,190,87,11413,-0.009024796,82,edgar/data/1599489/0001599489-16-000035.txt
1792,consolidated balance sheets,2015,Total Assets,3043746,thousands,1792,10-K,1335103,"Protea Biosciences Group, Inc.",31DEC2015,16MAR2016,35,22,3711,-0.003503099,2,edgar/data/1335103/0001144204-16-088486.txt
1795,consolidated balance sheets,2015,Total assets,231041000,thousands,1795,10-K,1459417,"2U, Inc.",31DEC2015,10MAR2016,7,3,550,-0.007272727,0,edgar/data/1459417/0001047469-16-010989.txt
1797,consolidated balance sheets,2015,TOTAL ASSETS,1060248000,thousands,1797,10-K,1594109,GrubHub Inc.,31DEC2015,26FEB2016,100,34,11940,-0.005527638,52,edgar/data/1594109/0001564590-16-013426.txt
1799,consolidated balance sheets,2015,Total assets,173761000,thousands,1799,10-K,1412043,"OPOWER, INC.",31DEC2015,07MAR2016,57,38,7694,-0.002469457,0,edgar/data/1412043/0001193125-16-495278.txt
1809,consolidated balance sheets,2016,Total assets,2639,thousands,1809,10-K,1643848,Patheon N.V.,31OCT2016,23DEC2016,201,83,12151,-0.009711135,49,edgar/data/1643848/0001643848-16-000032.txt
1811,consolidated balance sheets,2015,Total assets,2166013,thousands,1811,10-K,1537511,"PROGRESSIVE GREEN SOLUTIONS, INC.",31DEC2015,23MAR2016,187,37,10811,-0.013874757,4,edgar/data/1537511/0001144204-16-089780.txt
1814,consolidated balance sheets,2015,Total Assets,1141,thousands,1814,10-K,1598428,TimkenSteel Corp,31DEC2015,29FEB2016,97,85,7285,-0.00164722,0,edgar/data/1598428/0001598428-16-000075.txt
1817,consolidated balance sheets,2015,Total assets,1071212000,thousands,1817,10-K,1590584,Civeo Corp,31DEC2015,26FEB2016,276,39,14011,-0.016915281,4,edgar/data/1590584/0001437749-16-026172.txt
1821,consolidated balance sheets,2015,Total assets,12902000,thousands,1821,10-K,1590750,"SIGNAL GENETICS, INC.",31DEC2015,21MAR2016,46,35,5281,-0.002082939,1,edgar/data/1590750/0001171843-16-008702.txt
1824,consolidated balance sheets,2015,Total assets,23407000,thousands,1824,10-K,1591096,Presbia PLC,31DEC2015,28MAR2016,64,52,5572,-0.002153625,1,edgar/data/1591096/0001564590-16-015335.txt
1826,consolidated balance sheets,2015,Total Assets,352115000,thousands,1826,10-K,36840,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY,31OCT2015,14JAN2016,133,77,10914,-0.005131024,25,edgar/data/36840/0001174947-16-001916.txt
1831,consolidated balance sheets,2015,Total assets,258733000,thousands,1831,10-K,1449278,TUBEMOGUL INC,31DEC2015,10MAR2016,1,9,736,0.0108695652,0,edgar/data/1449278/0001564590-16-014450.txt
1835,consolidated balance sheets,2016,Total assets,610373000,thousands,1835,10-K,1069899,PHIBRO ANIMAL HEALTH CORP,30JUN2016,29AUG2016,181,107,10311,-0.007176801,29,edgar/data/1069899/0001571049-16-017853.txt
1838,consolidated balance sheets,2016,Total assets,1037648000,thousands,1838,10-K,1604028,"ADVANCED DRAINAGE SYSTEMS, INC.",31MAR2016,15SEP2016,211,105,15928,-0.006654947,20,edgar/data/1604028/0001193125-16-711072.txt
1842,consolidated balance sheets,2015,TOTAL ASSETS,26676898,thousands,1842,10-K,1582982,"MEDICAL TRANSCRIPTION BILLING, CORP",31DEC2015,24MAR2016,89,57,7191,-0.004450007,18,edgar/data/1582982/0001144204-16-090133.txt
1845,consolidated balance sheets,2015,TOTAL ASSETS,6276868,thousands,1845,10-K,820901,ARETE INDUSTRIES INC,31DEC2015,10MAY2016,56,23,4188,-0.007879656,10,edgar/data/820901/0001079973-16-000949.txt
1849,consolidated balance sheets,2015,Total assets,82576391,thousands,1849,10-K,1598646,"Minerva Neurosciences, Inc.",31DEC2015,14MAR2016,93,46,7006,-0.006708536,30,edgar/data/1598646/0001564590-16-014641.txt
1853,consolidated balance sheets,2015,Total assets,300116000,thousands,1853,10-K,1583107,"Theravance Biopharma, Inc.",31DEC2015,11MAR2016,89,85,9600,-0.000416667,1,edgar/data/1583107/0001047469-16-011039.txt
1855,consolidated balance sheets,2015,Total assets,96574000,thousands,1855,10-K,1412067,Oncothyreon Inc.,31DEC2015,14MAR2016,66,50,6685,-0.002393418,7,edgar/data/1412067/0001193125-16-503582.txt
1862,consolidated balance sheets,2015,Total Assets,31876000,thousands,1862,10-K,1605997,Northern Power Systems Corp.,31DEC2015,25JUL2016,221,84,17381,-0.00788217,1,edgar/data/1605997/0001193125-16-656695.txt
1867,consolidated balance sheets,2015,Total assets,275471000,thousands,1867,10-K,1592379,"Papa Murphy's Holdings, Inc.",31DEC2015,09MAR2016,129,39,9177,-0.009807127,14,edgar/data/1592379/0001592379-16-000111.txt
1870,consolidated balance sheets,2015,Total assets,12195,thousands,1870,10-K,858339,CAESARS ENTERTAINMENT Corp,31DEC2015,29FEB2016,153,55,8470,-0.011570248,2,edgar/data/858339/0000858339-16-000207.txt
1872,consolidated balance sheets,2015,TOTAL ASSETS,398165747,thousands,1872,10-K,1522690,"GWG Holdings, Inc.",31DEC2015,22MAR2016,72,79,9109,0.0007684707,7,edgar/data/1522690/0001213900-16-011794.txt
1875,consolidated balance sheets,2015,Total assets,449520,thousands,1875,10-K,937834,METROPOLITAN LIFE INSURANCE CO,31DEC2015,25MAR2016,512,261,29569,-0.00848862,9,edgar/data/937834/0000937834-16-000091.txt
1879,consolidated balance sheets,2015,Total assets,202362,thousands,1879,10-K,733076,MetLife Insurance Co USA,31DEC2015,25MAR2016,271,135,14021,-0.009699736,6,edgar/data/733076/0000937834-16-000092.txt
1881,consolidated balance sheets,2015,Total Assets,735259000,thousands,1881,10-K,1523404,JP Energy Partners LP,31DEC2015,29FEB2016,166,70,14420,-0.00665742,20,edgar/data/1523404/0001558370-16-003705.txt
1887,consolidated balance sheets,2015,Total assets,1983000,thousands,1887,10-K,1326706,"NanoVibronix, Inc.",31DEC2015,30MAR2016,36,17,3648,-0.005208333,0,edgar/data/1326706/0001144204-16-091141.txt
1892,consolidated balance sheets,2016,Total Assets,2078,thousands,1892,10-K,1604416,"Nexeo Solutions, Inc.",30SEP2016,08DEC2016,215,132,16194,-0.005125355,28,edgar/data/1604416/0001628280-16-021898.txt
1894,consolidated balance sheets,2015,Total assets,707963000,thousands,1894,10-K,1510580,"Kite Pharma, Inc.",31DEC2015,29FEB2016,31,51,5807,0.0034441192,8,edgar/data/1510580/0001564590-16-013699.txt
1900,consolidated balance sheets,2015,Total assets,390136000,thousands,1900,10-K,1297184,"Amphastar Pharmaceuticals, Inc.",31DEC2015,15MAR2016,117,44,10653,-0.00685253,5,edgar/data/1297184/0001558370-16-004146.txt
1904,consolidated balance sheets,2015,Total Assets,2592579000,thousands,1904,10-K,1413837,First Foundation Inc.,31DEC2015,15MAR2016,156,51,10543,-0.009959215,13,edgar/data/1413837/0001564590-16-014870.txt
1908,consolidated balance sheets,2016,Total assets,1499149000,thousands,1908,10-K,893691,MASONITE INTERNATIONAL CORP,31JAN2016,02MAR2016,241,91,13258,-0.011313924,14,edgar/data/893691/0000893691-16-000072.txt
1911,consolidated balance sheets,2015,Total assets,435005,thousands,1911,10-K,319016,"Fuse Medical, Inc.",31DEC2015,25MAR2016,44,10,2951,-0.011521518,9,edgar/data/319016/0001477932-16-009171.txt
1916,consolidated balance sheets,2015,TOTAL ASSETS,1159890000,thousands,1916,10-K,1596532,"Arista Networks, Inc.",31DEC2015,25FEB2016,81,67,9944,-0.001407884,0,edgar/data/1596532/0001596532-16-000244.txt
1919,consolidated balance sheets,2015,Total Assets,9376573000,thousands,1919,10-K,1061630,"BLACKSTONE MORTGAGE TRUST, INC.",31DEC2015,16FEB2016,53,29,9415,-0.002549124,15,edgar/data/1061630/0001193125-16-465332.txt
1921,consolidated balance sheets,2015,Total assets,19351408,thousands,1921,10-K,1084752,"Inventergy Global, Inc.",31DEC2015,04APR2016,33,16,3006,-0.005655356,9,edgar/data/1084752/0001144204-16-092554.txt
